pair_id,logical_law,category_id,semantic_dimension,image_variant,image_path,question,expected_answer,predicted_answer_raw,predicted_answer_norm,is_correct
dist_vert_001,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_A.png,Is the floor dark and metallic?,yes,no,no,0
dist_vert_001,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_A.png,Is there a green cat or a yellow dog below the red dog?,yes,neither,neither,0
dist_vert_001,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_A.png,Is the red dog positioned above another animal?,yes,no,no,0
dist_vert_001,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_A.png,Are there at least two animals in the scene?,yes,yes,yes,1
dist_vert_001,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_B.png,Is there a red dog in the image?,yes,yes,yes,1
dist_vert_001,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_B.png,Is the floor dark and metallic?,yes,yes,yes,1
dist_vert_001,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_B.png,Is there a green cat or a yellow dog below the red dog?,yes,green,green,0
dist_vert_001,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_B.png,Is the red dog positioned above another animal?,yes,no,no,0
dist_vert_001,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_001_B.png,Are there at least two animals in the scene?,yes,yes,yes,1
dist_vert_002,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_A.png,Is there a red cat in the image?,yes,yes,yes,1
dist_vert_002,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_A.png,Is the floor dark and metallic?,yes,no,no,0
dist_vert_002,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_A.png,Is there a green banana or a yellow apple present?,yes,green,green,0
dist_vert_002,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_A.png,Is the red cat positioned above the fruit?,yes,no,no,0
dist_vert_002,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_A.png,Are the objects arranged on a dark metal floor?,yes,no,no,0
dist_vert_002,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_B.png,Is there a red cat in the image?,yes,yes,yes,1
dist_vert_002,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_B.png,Is the floor dark and metallic?,yes,no,no,0
dist_vert_002,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_B.png,Is there a green banana or a yellow apple present?,yes,neither,neither,0
dist_vert_002,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_B.png,Is the red cat positioned above the fruit?,yes,no,no,0
dist_vert_002,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_002_B.png,Are the objects arranged on a dark metal floor?,yes,no,no,0
dist_vert_003,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_A.png,Is there a green apple in the image?,yes,yes,yes,1
dist_vert_003,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_A.png,Is there a wooden table in the scene?,yes,yes,yes,1
dist_vert_003,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_A.png,Is there a red banana present?,yes,no,no,0
dist_vert_003,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_A.png,Is there a yellow dog present?,yes,no,no,0
dist_vert_003,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_A.png,Is the green apple positioned above another object?,yes,yes,yes,1
dist_vert_003,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_B.png,Is there a green apple in the image?,yes,yes,yes,1
dist_vert_003,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_B.png,Is there a wooden table in the scene?,yes,yes,yes,1
dist_vert_003,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_B.png,Is there a red banana present?,yes,no,no,0
dist_vert_003,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_B.png,Is there a yellow dog present?,yes,no,no,0
dist_vert_003,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_003_B.png,Is the green apple positioned above another object?,yes,yes,yes,1
dist_vert_004,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_A.png,Is there a green banana in the image?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_A.png,Is the background plain white?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_A.png,Is there a red apple in the image?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_A.png,Is there a yellow dog in the image?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_A.png,Is the green banana positioned above another object?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_B.png,Is there a green banana in the image?,yes,yes,yes,1
dist_vert_004,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_B.png,Is the background plain white?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_B.png,Is there a red apple in the image?,yes,yes,yes,1
dist_vert_004,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_B.png,Is there a yellow dog in the image?,yes,no,no,0
dist_vert_004,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_004_B.png,Is the green banana positioned above another object?,yes,yes,yes,1
dist_vert_005,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_A.png,Is there a green cat in the image?,yes,no,no,0
dist_vert_005,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_A.png,Is there a wooden table in the scene?,yes,yes,yes,1
dist_vert_005,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_A.png,Is the cat positioned above a fruit?,yes,no,no,0
dist_vert_005,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_A.png,Is one of the fruits red?,yes,no,no,0
dist_vert_005,Distributive,11,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_A.png,Is one of the fruits yellow?,yes,yes,yes,1
dist_vert_005,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_B.png,Is there a green cat in the image?,yes,no,no,0
dist_vert_005,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_B.png,Is there a wooden table in the scene?,yes,yes,yes,1
dist_vert_005,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_B.png,Is the cat positioned above a fruit?,yes,no,no,0
dist_vert_005,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_B.png,Is one of the fruits red?,yes,yes,yes,1
dist_vert_005,Distributive,11,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/11/Vertical/dist_vert_005_B.png,Is one of the fruits yellow?,yes,no,no,0
dist_attr_001,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_A.png,Is there a dog in the image?,yes,yes,yes,1
dist_attr_001,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_A.png,Is the dog red?,yes,yes,yes,1
dist_attr_001,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_A.png,Is the dog on a plain white surface?,yes,no,no,0
dist_attr_001,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_A.png,Is the dog either small or large?,yes,small,small,0
dist_attr_001,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_A.png,Is the background plain white?,yes,no,no,0
dist_attr_001,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_B.png,Is there a dog in the image?,yes,no,no,0
dist_attr_001,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_B.png,Is the dog red?,yes,yes,yes,1
dist_attr_001,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_B.png,Is the dog on a plain white surface?,yes,no,no,0
dist_attr_001,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_B.png,Is the dog either small or large?,yes,large,large,0
dist_attr_001,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_001_B.png,Is the background plain white?,yes,no,no,0
dist_attr_002,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_A.png,Is there a red apple in the image?,yes,yes,yes,1
dist_attr_002,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_A.png,Is the apple on a wooden table?,yes,no,no,0
dist_attr_002,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_A.png,Is the apple either small or large in size?,yes,small,small,0
dist_attr_002,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_A.png,Is the apple the only fruit shown?,yes,yes,yes,1
dist_attr_002,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_A.png,Is the table made of wood?,yes,no,no,0
dist_attr_002,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_B.png,Is there a red apple in the image?,yes,yes,yes,1
dist_attr_002,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_B.png,Is the apple on a wooden table?,yes,yes,yes,1
dist_attr_002,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_B.png,Is the apple either small or large in size?,yes,small,small,0
dist_attr_002,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_B.png,Is the apple the only fruit shown?,yes,yes,yes,1
dist_attr_002,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_002_B.png,Is the table made of wood?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_A.png,Is there a yellow apple in the image?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_A.png,Is the apple on a dark metal floor?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_A.png,Is the apple either large or small?,yes,small,small,0
dist_attr_003,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_A.png,Is the apple the only fruit visible?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_A.png,Is the floor color dark and metallic?,yes,no,no,0
dist_attr_003,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_B.png,Is there a yellow apple in the image?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_B.png,Is the apple on a dark metal floor?,yes,no,no,0
dist_attr_003,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_B.png,Is the apple either large or small?,yes,small,small,0
dist_attr_003,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_B.png,Is the apple the only fruit visible?,yes,yes,yes,1
dist_attr_003,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_003_B.png,Is the floor color dark and metallic?,yes,no,no,0
dist_attr_004,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_A.png,Is there a cat in the image?,yes,yes,yes,1
dist_attr_004,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_A.png,Is the cat red?,yes,yes,yes,1
dist_attr_004,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_A.png,Is the cat on a wooden table?,yes,no,no,0
dist_attr_004,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_A.png,Is the cat either small or large?,yes,small,small,0
dist_attr_004,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_A.png,Is the scene set indoors?,yes,yes,yes,1
dist_attr_004,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_B.png,Is there a cat in the image?,yes,yes,yes,1
dist_attr_004,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_B.png,Is the cat red?,yes,yes,yes,1
dist_attr_004,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_B.png,Is the cat on a wooden table?,yes,no,no,0
dist_attr_004,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_B.png,Is the cat either small or large?,yes,small,small,0
dist_attr_004,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_004_B.png,Is the scene set indoors?,yes,no,no,0
dist_attr_005,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_A.png,Is there a blue dog in the image?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_A.png,Is the dog on a dark metal floor?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_A.png,Is the dog either large or small?,yes,small,small,0
dist_attr_005,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_A.png,Is the floor dark and metallic?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_A.png,Is the dog the main object in the scene?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_B.png,Is there a blue dog in the image?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_B.png,Is the dog on a dark metal floor?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_B.png,Is the dog either large or small?,yes,small,small,0
dist_attr_005,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_B.png,Is the floor dark and metallic?,yes,yes,yes,1
dist_attr_005,Distributive,12,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Distributive/12/Attributes/dist_attr_005_B.png,Is the dog the main object in the scene?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_A.png,Is there a metal floor in the image?,yes,no,no,0
compl_conj_001,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_A.png,Is the floor dark in color?,yes,no,no,0
compl_conj_001,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_A.png,Is the scene indoors?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_A.png,Is the floor smooth?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_A.png,Is the lighting dim?,yes,no,no,0
compl_conj_001,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_B.png,Is there a metal floor in the image?,yes,no,no,0
compl_conj_001,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_B.png,Is the floor dark in color?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_B.png,Is the scene indoors?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_B.png,Is the floor smooth?,yes,yes,yes,1
compl_conj_001,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_001_B.png,Is the lighting dim?,yes,no,no,0
compl_conj_002,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_A.png,Is the surface white?,yes,no,no,0
compl_conj_002,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_A.png,Is the surface plain?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_A.png,Is the scene simple?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_A.png,Is there a single color dominating the surface?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_A.png,Is the background uncluttered?,yes,no,no,0
compl_conj_002,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_B.png,Is the surface white?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_B.png,Is the surface plain?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_B.png,Is the scene simple?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_B.png,Is there a single color dominating the surface?,yes,yes,yes,1
compl_conj_002,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_002_B.png,Is the background uncluttered?,yes,no,no,0
compl_conj_003,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_A.png,Is there a metal floor in the image?,yes,no,no,0
compl_conj_003,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_A.png,Is the floor dark in color?,yes,yes,yes,1
compl_conj_003,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_A.png,Is the scene indoors?,yes,no,no,0
compl_conj_003,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_A.png,Is the floor smooth?,yes,no,no,0
compl_conj_003,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_A.png,Is the lighting dim?,yes,no,no,0
compl_conj_003,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_B.png,Is there a metal floor in the image?,yes,yes,yes,1
compl_conj_003,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_B.png,Is the floor dark in color?,yes,yes,yes,1
compl_conj_003,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_B.png,Is the scene indoors?,yes,yes,yes,1
compl_conj_003,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_B.png,Is the floor smooth?,yes,yes,yes,1
compl_conj_003,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_003_B.png,Is the lighting dim?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_A.png,Is there a wooden table in the image?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_A.png,Is the table made of wood?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_A.png,Is the scene indoors?,yes,no,no,0
compl_conj_004,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_A.png,Is the table the main object in the image?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_A.png,Is the lighting natural?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_B.png,Is there a wooden table in the image?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_B.png,Is the table made of wood?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_B.png,Is the scene indoors?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_B.png,Is the table the main object in the image?,yes,yes,yes,1
compl_conj_004,Complement,13,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_004_B.png,Is the lighting natural?,yes,yes,yes,1
compl_conj_005,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_005_A.png,Is there a wooden table in the image?,yes,yes,yes,1
compl_conj_005,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_005_A.png,Is the table made of wood?,yes,yes,yes,1
compl_conj_005,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_005_A.png,Is the scene indoors?,yes,yes,yes,1
compl_conj_005,Complement,13,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Complement/13/Conjunctive/compl_conj_005_A.png,Is the table the main object in the image?,yes,no,no,0
